Channel_1,Channel_2,Channel_3,Channel_4
-20.686216342112004,-29.990964560886127,-21.72741248854401,-0.7362368556873734
-21.213203435596423,-30.0,-21.21320343559643,-7.34788079488412e-15
-21.727412488544005,-29.990964560886127,-20.686216342112015,0.7362368556873587
-22.228533760648766,-29.96386368615517,-20.14676864541056,1.4720302298225278
-22.71626539519453,-29.918713700360705,-19.59518528861331,2.206936907990008
-23.1903136008821,-29.85554180016591,-19.031798524909377,2.9405142098868007
-23.650392828798175,-29.774386037961303,-18.45694771741882,3.6723202559764663
-24.096225944419352,-29.67529529894343,-17.870979134773,4.4019142336608565
-24.527544394547515,-29.558329271668235,-17.274245742535356,5.128856662809039
-24.944088369076358,-29.423558412096913,-16.667106990588067,5.852709660483847
-25.34560695749121,-29.271063901155856,-16.04992859661292,6.5730372047060905
-25.73185830000816,-29.10093759583632,-15.423082325796656,7.289405397097911
-26.10260973326134,-28.9132819738632,-14.786945766893528,8.001382724246943
-26.457637930450648,-28.708210071966267,-14.14190210477994,8.70854031763386
-26.796729035865454,-28.485845417791104,-13.48833988963821,9.410452211966732
-27.119678793703294,-28.24632195549063,-12.826652802908477,10.106695601766587
-27.426292671105912,-27.98978396504217,-12.157239420149713,10.796851096049627
-27.716385975338596,-27.71638597533861,-11.480502970952712,11.480502970952674
-27.989783965042168,-27.426292671105916,-10.796851096049641,12.157239420149699
-28.246321955490625,-27.1196787937033,-10.1066956017666,12.826652802908463
-28.4858454177911,-26.79672903586546,-9.410452211966746,13.488339889638196
-28.708210071966263,-26.45763793045065,-8.708540317633876,14.141902104779925
-28.913281973863196,-26.102609733261342,-8.001382724246957,14.786945766893515
-29.10093759583632,-25.731858300008167,-7.289405397097926,15.423082325796644
-29.271063901155856,-25.345606957491217,-6.573037204706105,16.049928596612904
-29.42355841209691,-24.944088369076365,-5.852709660483861,16.667106990588056
-29.558329271668235,-24.52754439454752,-5.128856662809053,17.274245742535342
-29.67529529894343,-24.09622594441936,-4.401914233660872,17.870979134772984
-29.774386037961303,-23.650392828798182,-3.672320255976481,18.456947717418807
-29.85554180016591,-23.190313600882106,-2.9405142098868153,19.031798524909366
-29.918713700360705,-22.716265395194537,-2.2069369079900225,19.5951852886133
-29.96386368615517,-22.228533760648773,-1.4720302298225427,20.14676864541055
-29.990964560886127,-21.72741248854401,-0.7362368556873734,20.686216342112004
-30.0,-21.21320343559643,-7.34788079488412e-15,21.21320343559642
-29.990964560886127,-20.686216342112015,0.7362368556873587,21.727412488544
-29.96386368615517,-20.14676864541056,1.4720302298225278,22.228533760648762
-29.918713700360705,-19.59518528861331,2.206936907990008,22.716265395194526
-29.85554180016591,-19.031798524909377,2.9405142098868007,23.190313600882096
-29.774386037961303,-18.45694771741882,3.6723202559764663,23.650392828798175
-29.67529529894343,-17.870979134773,4.4019142336608565,24.09622594441935
-29.558329271668235,-17.274245742535356,5.128856662809039,24.527544394547512
-29.423558412096913,-16.667106990588067,5.852709660483847,24.944088369076358
-29.271063901155856,-16.04992859661292,6.5730372047060905,25.34560695749121
-29.10093759583632,-15.423082325796656,7.289405397097911,25.731858300008156
-28.9132819738632,-14.786945766893528,8.001382724246943,26.10260973326134
-28.708210071966267,-14.14190210477994,8.70854031763386,26.457637930450645
-28.485845417791104,-13.48833988963821,9.410452211966732,26.796729035865454
-28.24632195549063,-12.826652802908477,10.106695601766587,27.119678793703294
-27.98978396504217,-12.157239420149713,10.796851096049627,27.426292671105912
-27.7163859753386,-11.480502970952687,11.4805029709527,27.716385975338607
-27.426292671105916,-10.796851096049641,12.157239420149699,27.989783965042168
-27.1196787937033,-10.1066956017666,12.826652802908463,28.246321955490625
-26.79672903586546,-9.410452211966746,13.488339889638196,28.4858454177911
-26.45763793045065,-8.708540317633876,14.141902104779925,28.708210071966263
-26.102609733261342,-8.001382724246957,14.786945766893515,28.913281973863196
-25.731858300008167,-7.289405397097926,15.423082325796644,29.100937595836317
-25.345606957491217,-6.573037204706105,16.049928596612904,29.271063901155856
-24.944088369076365,-5.852709660483861,16.667106990588056,29.42355841209691
-24.52754439454752,-5.128856662809053,17.274245742535342,29.558329271668235
-24.09622594441936,-4.401914233660872,17.870979134772984,29.67529529894343
-23.650392828798182,-3.672320255976481,18.456947717418807,29.7743860379613
-23.190313600882106,-2.9405142098868153,19.031798524909366,29.85554180016591
-22.716265395194537,-2.2069369079900225,19.5951852886133,29.918713700360705
-22.228533760648773,-1.4720302298225427,20.14676864541055,29.96386368615517
-21.72741248854401,-0.7362368556873734,20.686216342112004,29.990964560886127
-21.21320343559643,-7.34788079488412e-15,21.21320343559642,30.0
-20.686216342112015,0.7362368556873587,21.727412488544,29.990964560886127
-20.14676864541056,1.4720302298225278,22.228533760648762,29.96386368615517
-19.59518528861331,2.206936907990008,22.716265395194526,29.918713700360705
-19.031798524909377,2.9405142098868007,23.190313600882096,29.85554180016591
-18.45694771741882,3.6723202559764663,23.650392828798175,29.774386037961303
-17.870979134773,4.4019142336608565,24.09622594441935,29.675295298943432
-17.274245742535356,5.128856662809039,24.527544394547512,29.558329271668235
-16.667106990588067,5.852709660483847,24.944088369076358,29.42355841209691
-16.04992859661292,6.5730372047060905,25.34560695749121,29.271063901155856
-15.423082325796656,7.289405397097911,25.731858300008156,29.100937595836328
-14.786945766893528,8.001382724246943,26.10260973326134,28.9132819738632
-14.14190210477994,8.70854031763386,26.457637930450645,28.70821007196626
-13.48833988963821,9.410452211966732,26.796729035865454,28.485845417791104
-12.826652802908477,10.106695601766587,27.119678793703294,28.246321955490636
-12.157239420149713,10.796851096049627,27.426292671105912,27.989783965042175
-11.480502970952712,11.480502970952674,27.716385975338596,27.716385975338603
-10.796851096049641,12.157239420149699,27.989783965042168,27.42629267110593
-10.1066956017666,12.826652802908463,28.246321955490625,27.1196787937033
-9.410452211966746,13.488339889638196,28.4858454177911,26.79672903586545
-8.708540317633876,14.141902104779925,28.708210071966263,26.457637930450655
-8.001382724246957,14.786945766893515,28.913281973863196,26.10260973326136
-7.289405397097926,15.423082325796644,29.100937595836317,25.731858300008167
-6.573037204706105,16.049928596612904,29.271063901155856,25.345606957491206
-5.852709660483861,16.667106990588056,29.42355841209691,24.94408836907637
-5.128856662809053,17.274245742535342,29.558329271668235,24.527544394547537
-4.401914233660872,17.870979134772984,29.67529529894343,24.096225944419363
-3.672320255976481,18.456947717418807,29.7743860379613,23.650392828798186
-2.9405142098868153,19.031798524909366,29.85554180016591,23.190313600882128
-2.2069369079900225,19.5951852886133,29.918713700360705,22.716265395194537
-1.4720302298225427,20.14676864541055,29.96386368615517,22.22853376064876
-0.7362368556873734,20.686216342112004,29.990964560886127,21.72741248854401
-7.34788079488412e-15,21.21320343559642,30.0,21.213203435596455
0.7362368556873587,21.727412488544,29.990964560886127,20.68621634211202
1.4720302298225278,22.228533760648762,29.96386368615517,20.146768645410543
2.206936907990008,22.716265395194526,29.918713700360705,19.595185288613315
2.9405142098868007,23.190313600882096,29.85554180016591,19.0317985249094
3.6723202559764663,23.650392828798175,29.774386037961303,18.456947717418824
4.4019142336608565,24.09622594441935,29.675295298943432,17.870979134773002
5.128856662809039,24.527544394547512,29.558329271668235,17.274245742535385
5.852709660483847,24.944088369076358,29.42355841209691,16.667106990588067
6.5730372047060905,25.34560695749121,29.271063901155856,16.049928596612897
7.289405397097911,25.731858300008156,29.100937595836328,15.42308232579666
8.001382724246943,26.10260973326134,28.9132819738632,14.786945766893554
8.70854031763386,26.457637930450645,28.70821007196626,14.141902104779941
9.410452211966732,26.796729035865454,28.485845417791104,13.488339889638189
10.106695601766587,27.119678793703294,28.246321955490636,12.826652802908479
10.796851096049627,27.426292671105912,27.989783965042175,12.157239420149741
11.4805029709527,27.716385975338607,27.716385975338603,11.480502970952665
12.157239420149699,27.989783965042168,27.42629267110593,10.796851096049645
12.826652802908463,28.246321955490625,27.1196787937033,10.106695601766628
13.488339889638196,28.4858454177911,26.79672903586545,9.41045221196675
14.141902104779925,28.708210071966263,26.457637930450655,8.708540317633853
14.786945766893515,28.913281973863196,26.10260973326136,8.00138272424696
15.423082325796644,29.100937595836317,25.731858300008167,7.289405397097955
16.049928596612904,29.271063901155856,25.345606957491206,6.573037204706108
16.667106990588056,29.42355841209691,24.94408836907637,5.852709660483839
17.274245742535342,29.558329271668235,24.527544394547537,5.128856662809056
17.870979134772984,29.67529529894343,24.096225944419363,4.401914233660902
18.456947717418807,29.7743860379613,23.650392828798186,3.672320255976458
19.031798524909366,29.85554180016591,23.190313600882128,2.940514209886819
19.5951852886133,29.918713700360705,22.716265395194537,2.2069369079900527
20.14676864541055,29.96386368615517,22.22853376064876,1.4720302298225465
20.686216342112004,29.990964560886127,21.72741248854401,0.7362368556873505
21.21320343559642,30.0,21.213203435596455,1.1021821192326178e-14
21.727412488544,29.990964560886127,20.68621634211202,-0.7362368556873284
22.228533760648762,29.96386368615517,20.146768645410543,-1.4720302298225245
22.716265395194526,29.918713700360705,19.595185288613315,-2.2069369079900305
23.190313600882096,29.85554180016591,19.0317985249094,-2.9405142098867967
23.650392828798175,29.774386037961303,18.456947717418824,-3.672320255976436
24.09622594441935,29.675295298943432,17.870979134773002,-4.401914233660879
24.527544394547512,29.558329271668235,17.274245742535385,-5.128856662809035
24.944088369076358,29.42355841209691,16.667106990588067,-5.852709660483818
25.34560695749121,29.271063901155856,16.049928596612897,-6.573037204706087
25.731858300008156,29.100937595836328,15.42308232579666,-7.289405397097933
26.10260973326134,28.9132819738632,14.786945766893554,-8.00138272424694
26.457637930450645,28.70821007196626,14.141902104779941,-8.708540317633831
26.796729035865454,28.485845417791104,13.488339889638189,-9.410452211966728
27.119678793703294,28.246321955490636,12.826652802908479,-10.106695601766608
27.426292671105912,27.989783965042175,12.157239420149741,-10.796851096049624
27.716385975338596,27.716385975338603,11.480502970952715,-11.480502970952646
27.989783965042168,27.42629267110593,10.796851096049645,-12.15723942014972
28.246321955490625,27.1196787937033,10.106695601766628,-12.82665280290846
28.4858454177911,26.79672903586545,9.41045221196675,-13.48833988963817
28.708210071966263,26.457637930450655,8.708540317633853,-14.141902104779923
28.913281973863196,26.10260973326136,8.00138272424696,-14.786945766893535
29.100937595836317,25.731858300008167,7.289405397097955,-15.42308232579664
29.271063901155856,25.345606957491206,6.573037204706108,-16.04992859661288
29.42355841209691,24.94408836907637,5.852709660483839,-16.667106990588053
29.558329271668235,24.527544394547537,5.128856662809056,-17.274245742535363
29.67529529894343,24.096225944419363,4.401914233660902,-17.87097913477298
29.7743860379613,23.650392828798186,3.672320255976458,-18.456947717418803
29.85554180016591,23.190313600882128,2.940514209886819,-19.031798524909384
29.918713700360705,22.716265395194537,2.2069369079900527,-19.5951852886133
29.96386368615517,22.22853376064876,1.4720302298225465,-20.146768645410525
29.990964560886127,21.72741248854401,0.7362368556873505,-20.686216342112
30.0,21.213203435596455,1.1021821192326178e-14,-21.213203435596437
29.990964560886127,20.68621634211202,-0.7362368556873284,-21.727412488543997
29.96386368615517,20.146768645410543,-1.4720302298225245,-22.228533760648745
29.918713700360705,19.595185288613315,-2.2069369079900305,-22.716265395194522
29.85554180016591,19.0317985249094,-2.9405142098867967,-23.19031360088211
29.774386037961303,18.456947717418824,-3.672320255976436,-23.650392828798175
29.675295298943432,17.870979134773002,-4.401914233660826,-24.096225944419317
29.558329271668235,17.274245742535385,-5.128856662809035,-24.527544394547526
29.42355841209692,16.667106990588117,-5.852709660483818,-24.944088369076354
29.271063901155856,16.049928596612897,-6.573037204706087,-25.345606957491192
29.100937595836328,15.42308232579666,-7.289405397097881,-25.73185830000813
28.9132819738632,14.786945766893554,-8.00138272424694,-26.10260973326135
28.70821007196626,14.141902104779895,-8.708540317633883,-26.457637930450645
28.485845417791104,13.488339889638189,-9.410452211966728,-26.79672903586544
28.24632195549062,12.826652802908479,-10.106695601766608,-27.119678793703315
27.989783965042175,12.157239420149741,-10.796851096049624,-27.42629267110592
27.716385975338603,11.480502970952665,-11.480502970952696,-27.716385975338593
27.42629267110593,10.796851096049645,-12.15723942014967,-27.989783965042147
27.1196787937033,10.106695601766628,-12.82665280290846,-28.246321955490632
26.79672903586547,9.410452211966799,-13.48833988963817,-28.485845417791097
26.457637930450655,8.708540317633853,-14.141902104779923,-28.708210071966256
26.10260973326136,8.00138272424696,-14.786945766893488,-28.913281973863178
25.731858300008167,7.289405397097955,-15.42308232579664,-29.10093759583632
25.345606957491206,6.573037204706057,-16.049928596612926,-29.271063901155856
24.94408836907637,5.852709660483839,-16.667106990588053,-29.423558412096902
24.527544394547505,5.128856662809056,-17.274245742535363,-29.558329271668242
24.096225944419363,4.401914233660902,-17.87097913477298,-29.675295298943432
23.650392828798186,3.672320255976458,-18.456947717418803,-29.774386037961296
23.190313600882128,2.940514209886819,-19.03179852490934,-29.855541800165902
22.716265395194537,2.2069369079900527,-19.5951852886133,-29.91871370036071
22.228533760648794,1.4720302298225996,-20.146768645410525,-29.96386368615517
21.72741248854401,0.7362368556873505,-20.686216342112,-29.990964560886123
21.213203435596455,1.1021821192326178e-14,-21.213203435596398,-30.0
20.68621634211202,-0.7362368556873284,-21.727412488543997,-29.990964560886127
20.146768645410543,-1.4720302298225776,-22.22853376064878,-29.96386368615517
19.595185288613315,-2.2069369079900305,-22.716265395194522,-29.91871370036071
19.031798524909362,-2.9405142098867967,-23.19031360088211,-29.855541800165906
18.456947717418824,-3.672320255976436,-23.650392828798175,-29.7743860379613
17.870979134773002,-4.401914233660879,-24.09622594441935,-29.675295298943432
17.274245742535385,-5.128856662809035,-24.527544394547494,-29.558329271668246
16.667106990588067,-5.852709660483818,-24.944088369076354,-29.42355841209691
16.049928596612943,-6.573037204706035,-25.345606957491192,-29.271063901155856
15.42308232579666,-7.289405397097933,-25.731858300008156,-29.100937595836328
14.786945766893508,-8.00138272424694,-26.10260973326135,-28.913281973863185
14.141902104779941,-8.708540317633831,-26.457637930450645,-28.708210071966263
13.488339889638189,-9.41045221196678,-26.796729035865464,-28.485845417791108
12.826652802908479,-10.106695601766608,-27.11967879370329,-28.24632195549064
12.157239420149692,-10.796851096049624,-27.42629267110592,-27.989783965042154
11.480502970952715,-11.480502970952646,-27.716385975338593,-27.716385975338603
10.796851096049645,-12.15723942014972,-27.989783965042164,-27.42629267110593
10.106695601766628,-12.82665280290846,-28.246321955490615,-27.119678793703322
9.41045221196675,-13.48833988963817,-28.485845417791097,-26.79672903586545
8.708540317633902,-14.141902104779875,-28.708210071966256,-26.457637930450655
8.00138272424696,-14.786945766893535,-28.913281973863192,-26.10260973326136
7.2894053970979025,-15.42308232579664,-29.10093759583632,-25.731858300008142
6.573037204706108,-16.04992859661288,-29.271063901155856,-25.345606957491206
5.852709660483839,-16.667106990588096,-29.423558412096916,-24.94408836907637
5.128856662809056,-17.274245742535363,-29.558329271668235,-24.527544394547537
4.4019142336608486,-17.87097913477298,-29.675295298943432,-24.09622594441933
3.6723202559765107,-18.456947717418764,-29.774386037961296,-23.650392828798186
2.940514209886819,-19.031798524909384,-29.85554180016591,-23.19031360088213
2.2069369079900527,-19.5951852886133,-29.9187137003607,-22.716265395194576
1.4720302298225465,-20.146768645410525,-29.96386368615517,-22.22853376064876
0.7362368556874037,-20.686216342111962,-29.990964560886123,-21.72741248854401
1.1021821192326178e-14,-21.213203435596437,-30.0,-21.213203435596455
-0.7362368556873817,-21.727412488543997,-29.990964560886127,-20.686216342111983
-1.4720302298225245,-22.228533760648745,-29.96386368615517,-20.146768645410546
-2.2069369079900305,-22.71626539519456,-29.918713700360705,-19.59518528861332
-2.9405142098867967,-23.19031360088211,-29.85554180016591,-19.031798524909405
-3.672320255976489,-23.650392828798175,-29.7743860379613,-18.456947717418785
-4.401914233660826,-24.096225944419317,-29.675295298943432,-17.870979134773005
-5.128856662809035,-24.527544394547526,-29.558329271668235,-17.274245742535385
-5.852709660483818,-24.944088369076354,-29.42355841209692,-16.667106990588117
-6.573037204706087,-25.345606957491192,-29.271063901155856,-16.0499285966129
-7.289405397097881,-25.73185830000813,-29.100937595836328,-15.423082325796663
-8.00138272424694,-26.10260973326135,-28.9132819738632,-14.786945766893558
-8.708540317633883,-26.457637930450645,-28.708210071966263,-14.141902104779899
-9.410452211966728,-26.79672903586544,-28.485845417791108,-13.488339889638192
-10.106695601766608,-27.119678793703315,-28.24632195549062,-12.826652802908482
-10.796851096049624,-27.42629267110592,-27.989783965042175,-12.157239420149745
-11.480502970952696,-27.716385975338593,-27.716385975338603,-11.48050297095267
-12.15723942014967,-27.989783965042147,-27.42629267110593,-10.796851096049648
-12.82665280290846,-28.246321955490632,-27.119678793703304,-10.106695601766631
-13.48833988963817,-28.485845417791097,-26.796729035865475,-9.410452211966803
-14.141902104779923,-28.708210071966256,-26.457637930450655,-8.708540317633856
-14.786945766893488,-28.913281973863178,-26.10260973326136,-8.001382724246964
-15.42308232579664,-29.10093759583632,-25.73185830000817,-7.2894053970979575
-16.049928596612926,-29.271063901155856,-25.345606957491206,-6.5730372047060595
